Date;Company;Adress;Province;Fuel;Prize
11.03.2022;PKN ORLEN; Bohaterów Warszawy, Choszczno;zachodniopomorskie;95;4,83
11.03.2022;PKN ORLEN; Szarych Szeregów 4, Świdnica;dolnośląskie;95;5,76
11.03.2022;PKN ORLEN; Ks. Waresiaka 11, Milicz;dolnośląskie;95;6,99
11.03.2022;PKN ORLEN; Łużycka 40, Kraków;małopolskie;98;7,49
11.03.2022;PKN ORLEN; Przysiółki 2, Zbąszyń;wielkopolskie;98;7,77
11.03.2022;PKN ORLEN; Al. Jana Pawła II 1c, Konin;wielkopolskie;98;7,28
11.03.2022;PKN ORLEN; Krakowska 86, Libiąż;małopolskie;98;7,19
11.03.2022;PKN ORLEN; Zawady (wieś) 45A, Kowiesy;łódzkie;98;7,50
11.03.2022;PKN ORLEN; Łużycka 40, Kraków;małopolskie;ON;7,99
11.03.2022;PKN ORLEN; Wawrzyńca Surowieckiego 12, Warszawa;mazowieckie;ON;7,76
11.03.2022;PKN ORLEN; Henryka Dąbrowskiego 4, Gdańsk;pomorskie;ON;7,99
11.03.2022;PKN ORLEN; Krakowska 198, Sanok;podkarpackie;ON;4,95
11.03.2022;PKN ORLEN; Słoneczna 21, Żernica;śląskie;ON;8,29
11.03.2022;PKN ORLEN; Łużycka 40, Kraków;małopolskie;ON+;8,15
11.03.2022;PKN ORLEN; Kilińskiego 47, Środa Wielkopolska;wielkopolskie;ON+;7,89
11.03.2022;PKN ORLEN; 1-go Maja 105, Kołbiel;mazowieckie;ON+;5,80
11.03.2022;PKN ORLEN; Wojska Polskiego 49, Paczków;opolskie;ON+;5,00
11.03.2022;PKN ORLEN; Na Ustupie, Zakopane;małopolskie;ON+;7,00
11.03.2022;PKN ORLEN; Łużycka 40, Kraków;małopolskie;LPG;3,59
11.03.2022;PKN ORLEN; Grunwaldzka 293, Bydgoszcz;kujawsko-pomorskie;LPG;3,67
11.03.2022;PKN ORLEN; Wydawnicza 72, Warszawa;mazowieckie;LPG;3,64
11.03.2022;PKN ORLEN; Poznańska 99, Kalisz;wielkopolskie;LPG;3,27
11.03.2022;PKN ORLEN; Lotników Polskich 60, Świdnik;lubelskie;LPG;3,53
11.03.2022;Shell; Gdańska 23, Polkowice;dolnośląskie;95;6,99
11.03.2022;Shell; Wał Miedzeszyński 219, Warszawa;mazowieckie;95;6,90
11.03.2022;Shell; Sokratesa 11, Warszawa;mazowieckie;95;6,99
11.03.2022;Shell; Brygady Pancernej Wojska Polskiego 30, Wejherowo;pomorskie;95;6,50
11.03.2022;Shell; Gdańska 23, Polkowice;dolnośląskie;ON;7,86
11.03.2022;Shell; Brucknera 53-55, Wrocław;dolnośląskie;ON;7,00
11.03.2022;Shell; Ligocka 125, Katowice;śląskie;ON;6,50
11.03.2022;Shell; Wojska Polskiego 2E, Jaworzno;śląskie;ON;7,99
11.03.2022;Shell; Gdańska 23, Polkowice;dolnośląskie;LPG;3,86
11.03.2022;Shell; Pszczyńska 24, Mikołów;śląskie;LPG;3,72
11.03.2022;Shell; Nizinna 1, Białe Błota;kujawsko-pomorskie;LPG;3,67
11.03.2022;BP; Ostrobramska 81, Warszawa;mazowieckie;95;5,31
11.03.2022;BP; Aleja Powstańców Warszawy 15, Rzeszów;podkarpackie;95;8,00
11.03.2022;BP; Krakowska 25, Andrychów;małopolskie;95;6,50
11.03.2022;BP; I Brygady Pancernej Wojska Polskiego 75, Wejherowo;pomorskie;95;6,50
11.03.2022;BP; Lwowska 95, Wadowice;małopolskie;95;7,09
11.03.2022;BP; Umultowska 2, Poznań;wielkopolskie;ON;7,95
11.03.2022;BP; Aleja Jana Pawła II 36, Łódź;łódzkie;ON;7,99
11.03.2022;BP; Radonice 5D, Błonie;mazowieckie;ON;7,99
11.03.2022;BP; Brzeska 14, Bochnia;małopolskie;ON;8,02
11.03.2022;BP; Sosnowiec-Pieńki 18A, Stryków;łódzkie;ON;6,00
11.03.2022;BP; Aleja Legionów 155, Łomża;podlaskie;ON+;8,00
11.03.2022;BP; Przybyszewskiego 39A, Poznań;wielkopolskie;LPG;3,00
11.03.2022;BP; Aleja Legionów 155, Łomża;podlaskie;LPG;3,15
11.03.2022;BP; Henryka Sienkiewicza 14, Mielec;podkarpackie;LPG;3,52
11.03.2022;BP; Lwowska 95, Wadowice;małopolskie;LPG;3,69
11.03.2022;Circle K (Statoil); Solskiego 20, Bydgoszcz;kujawsko-pomorskie;LPG;3,69
11.03.2022;Circle K (Statoil); Powstańców Śląskich 90, Warszawa;mazowieckie;95;7,44
11.03.2022;Circle K (Statoil); Towarowa 20, Warszawa;mazowieckie;95;7,09
11.03.2022;Circle K (Statoil); Mikołaja Reja 2, Suwałki;podlaskie;ON;7,00
12.03.2022;PKN ORLEN; Jeleniogórska 52, Świebodzice;dolnośląskie;95;5,98
12.03.2022;PKN ORLEN; Wejherowska 7, Puck;pomorskie;95;6,99
12.03.2022;PKN ORLEN; Gliwicka 1, Mikołów;śląskie;95;6,99
12.03.2022;PKN ORLEN; Mostowa 3, Zduńska Wola;łódzkie;95;6,99
12.03.2022;PKN ORLEN; Kawaleryjska , Białystok;podlaskie;95;6,99
12.03.2022;PKN ORLEN; Wejherowska 7, Puck;pomorskie;98;7,45
12.03.2022;PKN ORLEN; Wojska Polskiego 52, Augustów;podlaskie;98;7,45
12.03.2022;PKN ORLEN; Wadowicka 61 A, Zator;małopolskie;98;7,20
12.03.2022;PKN ORLEN; Warszawska 15, Nasielsk;mazowieckie;98;7,49
12.03.2022;PKN ORLEN; Gdańska 66, Chojnice;pomorskie;98;7,46
12.03.2022;PKN ORLEN; Aleja Solidarności 100, Warszawa;mazowieckie;ON;7,97
12.03.2022;PKN ORLEN; Wawrzyńca Surowieckiego 12, Warszawa;mazowieckie;ON;7,96
12.03.2022;PKN ORLEN; Gdańska 66, Chojnice;pomorskie;ON;8,09
12.03.2022;PKN ORLEN; Niedrzwica Kościelna, Niedrzwica Duża;lubelskie;ON;7,99
12.03.2022;PKN ORLEN; Wojska Polskiego 52, Augustów;podlaskie;ON;7,99
12.03.2022;PKN ORLEN; Aleja Solidarności 100, Warszawa;mazowieckie;ON+;8,14
12.03.2022;PKN ORLEN; Wawrzyńca Surowieckiego 12, Warszawa;mazowieckie;ON+;8,09
12.03.2022;PKN ORLEN; Gdańska 66, Chojnice;pomorskie;ON+;7,46
12.03.2022;PKN ORLEN; Wojska Polskiego 52, Augustów;podlaskie;ON+;8,19
12.03.2022;PKN ORLEN; Kościelna, Poznań;wielkopolskie;ON+;7,89
12.03.2022;PKN ORLEN; Wejherowska 7, Puck;pomorskie;LPG;3,83
12.03.2022;PKN ORLEN; Brzezińska 23/25, Łódź;łódzkie;LPG;3,73
12.03.2022;PKN ORLEN; DK72 (Brzezińska 28/32), Łódź;łódzkie;LPG;3,73
12.03.2022;PKN ORLEN; Bolesława Krzywoustego 177, Wrocław;dolnośląskie;LPG;3,74
12.03.2022;PKN ORLEN; Sońska 4 , Ciechanów;mazowieckie;LPG;3,59
12.03.2022;Shell; Aleja Solidarności 55, Poznań;wielkopolskie;98;7,58
12.03.2022;Shell; Aleja Solidarności 55, Poznań;wielkopolskie;ON+;7,89
12.03.2022;Shell; Aleja Solidarności 55, Poznań;wielkopolskie;100;7,98
12.03.2022;Shell; Kolejowa 2, Wałbrzych;dolnośląskie;95;6,99
12.03.2022;Shell; Obornicka 337, Poznań;wielkopolskie;95;6,99
12.03.2022;Shell; Aleja Wojska Polskiego 142, Szczecin;zachodniopomorskie;95;7,09
12.03.2022;Shell; Kresowa 2, Sosnowiec;śląskie;95;6,99
12.03.2022;Shell; Aleja Solidarności 55, Poznań;wielkopolskie;95;6,99
12.03.2022;Shell; Główna 42A, Kudowa-Zdrój;dolnośląskie;ON;7,91
12.03.2022;Shell; Kolejowa 2, Wałbrzych;dolnośląskie;ON;7,98
12.03.2022;Shell; Obornicka 337, Poznań;wielkopolskie;ON;7,88
12.03.2022;Shell; Aleja Wojska Polskiego 142, Szczecin;zachodniopomorskie;ON;7,99
12.03.2022;Shell; Aleja Solidarności 55, Poznań;wielkopolskie;ON;7,89
12.03.2022;Shell; Obornicka 337, Poznań;wielkopolskie;LPG;3,59
12.03.2022;Shell; Aleja Wojska Polskiego 142, Szczecin;zachodniopomorskie;LPG;3,69
12.03.2022;Shell; Aleja Solidarności 55, Poznań;wielkopolskie;LPG;3,59
12.03.2022;BP; Jagiellońska 10A, Nysa;opolskie;95;5,95
12.03.2022;BP; Grabiszyńska 266, Wrocław;dolnośląskie;95;6,99
12.03.2022;BP; Żywiecka 1, Bielsko-Biała;śląskie;95;5,00
12.03.2022;BP; Wrocławska 2, Krępice;dolnośląskie;95;6,99
12.03.2022;BP; Kasprowicza 1, Pruszcz Gdański;pomorskie;95;7,09
12.03.2022;BP; Kamieńskiego 57, Kraków;małopolskie;ON;7,99
12.03.2022;BP; Umultowska 2, Poznań;wielkopolskie;ON;7,95
12.03.2022;BP; Główna 72, Kudowa-Zdrój;dolnośląskie;ON;7,99
12.03.2022;BP; Gadka 120, Kołbiel;mazowieckie;ON;6,43
12.03.2022;BP; Aleja Powstańców Warszawy 15, Rzeszów;podkarpackie;LPG;3,69
12.03.2022;BP; Poznańska 26/30, Łowicz;łódzkie;LPG;3,59
12.03.2022;BP; Aleja Legionów 155, Łomża;podlaskie;LPG;3,55
12.03.2022;BP; Wrocławska 2, Krępice;dolnośląskie;LPG;3,69
12.03.2022;BP; DK7 (Krakowska 24), Mogilany;małopolskie;LPG;3,79
12.03.2022;Circle K (Statoil); Wilsona 2, Przemyśl;podkarpackie;LPG;3,65
12.03.2022;Circle K (Statoil); Starowiejska 25, Władysławowo;pomorskie;LPG;3,80
12.03.2022;Circle K (Statoil); Józefa Piłsudskiego 1, Lubin;dolnośląskie;LPG;3,50
12.03.2022;Circle K (Statoil); Dzika 29, Warszawa;mazowieckie;LPG;3,68
12.03.2022;Circle K (Statoil); Zygmunta Wojciechowskiego 4, Poznań;wielkopolskie;LPG;3,72
12.03.2022;Circle K (Statoil); Starowiejska 25, Władysławowo;pomorskie;95;6,99
12.03.2022;Circle K (Statoil); Józefa Piłsudskiego 1, Lubin;dolnośląskie;95;7,00
12.03.2022;Circle K (Statoil); Aleja Wojska Polskiego 20 D, Bydgoszcz;kujawsko-pomorskie;95;6,99
12.03.2022;Circle K (Statoil); Dzika 29, Warszawa;mazowieckie;95;6,99
12.03.2022;Circle K (Statoil); Aleja Armii Krajowej 10, Kraków;małopolskie;95;6,99
12.03.2022;Circle K (Statoil); Józefa Piłsudskiego 1, Lubin;dolnośląskie;ON;8,00
12.03.2022;Circle K (Statoil); Starowiejska 25, Władysławowo;pomorskie;ON;7,99
12.03.2022;Circle K (Statoil); Słone 131A, Kudowa-Zdrój;dolnośląskie;ON;7,99
12.03.2022;Circle K (Statoil); Zygmunta Wojciechowskiego 4, Poznań;wielkopolskie;ON;7,99
12.03.2022;Circle K (Statoil); Dzika 29, Warszawa;mazowieckie;ON;7,93
12.03.2022;Circle K (Statoil); Józefa Piłsudskiego 1, Lubin;dolnośląskie;98;8,00
12.03.2022;Circle K (Statoil); Starowiejska 25, Władysławowo;pomorskie;98;7,44
12.03.2022;Circle K (Statoil); Zygmunta Wojciechowskiego 4, Poznań;wielkopolskie;98;7,54
12.03.2022;Circle K (Statoil); Józefa Piłsudskiego 1, Lubin;dolnośląskie;ON+;8,00
12.03.2022;Circle K (Statoil); Starowiejska 25, Władysławowo;pomorskie;ON+;8,24
12.03.2022;Circle K (Statoil); Zygmunta Wojciechowskiego 4, Poznań;wielkopolskie;ON+;8,24
12.03.2022;Circle K (Statoil); Dzika 29, Warszawa;mazowieckie;ON+;8,18
13.03.2022;PKN ORLEN; Katowicka 3, Rawa Mazowiecka;łódzkie;95;6,99
13.03.2022;PKN ORLEN; Łagowska 37, Raków;świętokrzyskie;95;6,95
13.03.2022;PKN ORLEN; 17-stu Pionierów 14, Krosno Odrzańskie;lubuskie;95;6,99
13.03.2022;PKN ORLEN; Długa 37, Trzebinia;małopolskie;95;6,56
13.03.2022;PKN ORLEN; Piątkowska 68, Poznań;wielkopolskie;95;6,99
13.03.2022;PKN ORLEN; Rzeszowska 4, Brzozów;podkarpackie;98;5,00
13.03.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;98;7,49
13.03.2022;PKN ORLEN; Józefa Poniatowskiego, Otwock;mazowieckie;ON;7,86
13.03.2022;PKN ORLEN; Sikorskiego 60, Głogów;dolnośląskie;ON;7,50
13.03.2022;PKN ORLEN; Cukrowa 2A, Szczecin;zachodniopomorskie;ON;5,99
13.03.2022;PKN ORLEN; Lazurowa 40, Warszawa;mazowieckie;ON;7,99
13.03.2022;PKN ORLEN; Katowicka 3, Rawa Mazowiecka;łódzkie;ON;7,99
13.03.2022;PKN ORLEN; Wojska Polskiego 49, Paczków;opolskie;ON+;8,09
13.03.2022;PKN ORLEN; Aleja Wojska Polskiego 33A, Olsztyn;warmińsko-mazurskie;ON+;6,12
13.03.2022;PKN ORLEN; Na Ustupie, Zakopane;małopolskie;ON+;7,00
13.03.2022;PKN ORLEN; Wiejska 13, Lidzbark Warmiński;warmińsko-mazurskie;ON+;6,12
13.03.2022;PKN ORLEN; Armii Krajowej 41, Grójec;mazowieckie;ON+;7,50
13.03.2022;PKN ORLEN; Al. Jana Pawła II 76, Łódź;łódzkie;LPG;3,69
13.03.2022;PKN ORLEN; Kamienna 18, Kraków;małopolskie;LPG;3,50
13.03.2022;PKN ORLEN; Armii Krajowej 41, Grójec;mazowieckie;LPG;4,05
13.03.2022;PKN ORLEN; Leśna 2B, Lubartów;lubelskie;LPG;3,49
13.03.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;LPG;3,72
13.03.2022;Shell; Gubińska 6, Wrocław;dolnośląskie;98;5,33
13.03.2022;Shell; Biznesowa 3, Brzesko;małopolskie;100;7,00
13.03.2022;Shell; Ostródzka 51, Warszawa;mazowieckie;100;6,99
13.03.2022;Shell; Mieszka I 29, Szczecin;zachodniopomorskie;95;6,99
13.03.2022;Shell; Jana Kasprowicza 6/8, Zgierz;łódzkie;LPG;3,79
13.03.2022;BP; Kelles Krauza 1B, Radom;mazowieckie;95;6,99
13.03.2022;BP; Aleja Powstańców Wielkopolskich 167, Piła;wielkopolskie;95;5,86
13.03.2022;BP; Wyszyńskiego 3, Olsztyn;warmińsko-mazurskie;95;6,25
13.03.2022;BP; Jagłowice 27, Trzebiel;lubuskie;95;7,69
13.03.2022;BP; ul. Bałtycka, Olsztyn;warmińsko-mazurskie;95;6,25
13.03.2022;BP; Józefa Piłsudskiego 2j, Dąbrowa Górnicza;śląskie;95+;7,07
13.03.2022;BP; Władysława Reymonta 22, Racibórz;śląskie;98;7,45
13.03.2022;BP; Żarska Wieś 9, Zgorzelec;dolnośląskie;ON;8,00
13.03.2022;BP; Mieczysława Grzymały-Sokołowskiego 4, Warszawa;mazowieckie;LPG;3,77
13.03.2022;BP; Kasprzaka 8, Gorzów Wielkopolski;lubuskie;LPG;3,85
13.03.2022;Circle K (Statoil); Jana Pawła II 56, Białystok;podlaskie;LPG;3,57
13.03.2022;Circle K (Statoil); Tysiąclecia Państwa Polskiego 8C, Białystok;podlaskie;LPG;3,64
13.03.2022;Circle K (Statoil); 3 Maja 85A, Jarosław;podkarpackie;95;6,99
13.03.2022;Circle K (Statoil); Jana Pawła II 56, Białystok;podlaskie;95;5,89
13.03.2022;Circle K (Statoil); Harklowa 48, Harklowa;małopolskie;95;5,69
14.03.2022;PKN ORLEN; Świdnicka 60, Świebodzice;dolnośląskie;95;6,79
14.03.2022;PKN ORLEN; Armii Krajowej 22, Sławno;zachodniopomorskie;95;7,99
14.03.2022;PKN ORLEN; Raciborska 186, Rydułtowy;śląskie;95;10,41
14.03.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;95;6,79
14.03.2022;PKN ORLEN; Warszawska 2, Nowy Dwór Gdański;pomorskie;95;6,71
14.03.2022;PKN ORLEN; Poznańska 40, Krobia;wielkopolskie;98;7,50
14.03.2022;PKN ORLEN; Armii Krajowej 22, Sławno;zachodniopomorskie;98;7,47
14.03.2022;PKN ORLEN; Centralna 72, Kraków;małopolskie;98;7,41
14.03.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;98;7,29
14.03.2022;PKN ORLEN; 3 Maja 24, Bielsk Podlaski;podlaskie;98;7,44
14.03.2022;PKN ORLEN; Sportowa 40, Kwidzyn;pomorskie;ON;7,99
14.03.2022;PKN ORLEN; Armii Krajowej 22, Sławno;zachodniopomorskie;ON;7,89
14.03.2022;PKN ORLEN; Oświęcimska 422, Bieruń;śląskie;ON;7,61
14.03.2022;PKN ORLEN; 1 Maja 3A, Szklarska Poręba;dolnośląskie;ON;5,79
14.03.2022;PKN ORLEN; Marii Konopnickiej, Kielce;świętokrzyskie;ON;5,83
14.03.2022;PKN ORLEN; Migdałowa (Rosoła) 2, Warszawa;mazowieckie;ON+;7,48
14.03.2022;PKN ORLEN; Armii Krajowej 22, Sławno;zachodniopomorskie;ON+;8,09
14.03.2022;PKN ORLEN; Oświęcimska 422, Bieruń;śląskie;ON+;7,91
14.03.2022;PKN ORLEN; Marii Konopnickiej, Kielce;świętokrzyskie;ON+;6,12
14.03.2022;PKN ORLEN; 1-go Maja 105, Kołbiel;mazowieckie;ON+;5,80
14.03.2022;PKN ORLEN; Armii Krajowej 22, Sławno;zachodniopomorskie;LPG;3,69
14.03.2022;PKN ORLEN; Mazowiecka 78, Książenice;mazowieckie;LPG;3,81
14.03.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;LPG;3,82
14.03.2022;PKN ORLEN; Aleja Rydza Śmigłego 43, Łódź;łódzkie;LPG;3,82
14.03.2022;PKN ORLEN; 1-go Maja 105, Kołbiel;mazowieckie;LPG;3,00
14.03.2022;Shell; Hutnicza 8, Lubin;dolnośląskie;100;7,48
14.03.2022;Shell; Jasna 15, Szczecin;zachodniopomorskie;100;7,94
14.03.2022;Shell; Jasna 15, Szczecin;zachodniopomorskie;95;7,05
14.03.2022;Shell; Jasna 15, Szczecin;zachodniopomorskie;ON;7,99
14.03.2022;Shell; Jordana 25, Chełm;lubelskie;ON;7,99
14.03.2022;Shell; Struga, Szczecin;zachodniopomorskie;ON;7,99
14.03.2022;Shell; Przemysłowa 5, Płock;mazowieckie;ON;6,96
14.03.2022;Shell; Oświęcimska 25, Tychy;śląskie;LPG;3,62
14.03.2022;BP; Hangarowa /Leszczynowa, Szczecin;zachodniopomorskie;95;7,05
14.03.2022;BP; Tadeusza Kosciuszki 189, Katowice;śląskie;95;6,99
14.03.2022;BP; Patriotów 317, Warszawa;mazowieckie;95;6,84
14.03.2022;BP; Struga 1, Szczecin;zachodniopomorskie;95;7,05
14.03.2022;BP; Radomska 2a, Pionki;mazowieckie;95;6,79
14.03.2022;BP; Hangarowa /Leszczynowa, Szczecin;zachodniopomorskie;98;7,48
14.03.2022;BP; Struga 1, Szczecin;zachodniopomorskie;98;7,48
14.03.2022;BP; Hangarowa /Leszczynowa, Szczecin;zachodniopomorskie;ON;7,99
14.03.2022;BP; Struga 1, Szczecin;zachodniopomorskie;ON;7,99
14.03.2022;BP; DW786 (aleja Jerzego Szajnowicza-Iwanowa 17), Kielce;świętokrzyskie;ON;6,69
14.03.2022;BP; Hangarowa /Leszczynowa, Szczecin;zachodniopomorskie;ON+;8,29
14.03.2022;BP; Struga 1, Szczecin;zachodniopomorskie;ON+;8,29
14.03.2022;BP; Hangarowa /Leszczynowa, Szczecin;zachodniopomorskie;LPG;3,79
14.03.2022;BP; Plac Tadeusza Kościuszki 1, Lubliniec;śląskie;LPG;3,82
14.03.2022;BP; Grójecka 125A, Warszawa;mazowieckie;LPG;3,84
14.03.2022;BP; Wyszyńskiego 3, Olsztyn;warmińsko-mazurskie;LPG;3,74
14.03.2022;BP; Struga 1, Szczecin;zachodniopomorskie;LPG;3,79
14.03.2022;Circle K (Statoil); Jana Kilińskiego 64, Nowy Sącz;małopolskie;LPG;3,73
14.03.2022;Circle K (Statoil); Połczyńska 30, Warszawa;mazowieckie;LPG;3,81
14.03.2022;Circle K (Statoil); Gryfińska 60, Szczecin;zachodniopomorskie;LPG;3,74
14.03.2022;Circle K (Statoil); Powstańców Śląskich 90, Warszawa;mazowieckie;95;6,79
14.03.2022;Circle K (Statoil); Gryfińska 60, Szczecin;zachodniopomorskie;95;7,05
14.03.2022;Circle K (Statoil); Wincentego Witosa 24, Wodzisław Śląski;śląskie;95;5,32
14.03.2022;Circle K (Statoil); Wojska Polskiego 62-64, Aleksandrów Łódzki;łódzkie;ON;7,89
14.03.2022;Circle K (Statoil); Gryfińska 60, Szczecin;zachodniopomorskie;ON;7,99
14.03.2022;Circle K (Statoil); Nowa 7, Podgórzyn;dolnośląskie;ON;5,00
14.03.2022;Circle K (Statoil); Gryfińska 60, Szczecin;zachodniopomorskie;ON+;8,24
15.03.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;95;6,79
15.03.2022;PKN ORLEN; Aleja 1000-lecia 1J, Olkusz;małopolskie;95;6,20
15.03.2022;PKN ORLEN; Zręcińska 2, Krosno;podkarpackie;95;6,20
15.03.2022;PKN ORLEN; Warszawska 102, Ostrów Mazowiecka;mazowieckie;95;6,79
15.03.2022;PKN ORLEN; Pszczyńska 52, Gliwice;śląskie;95;6,79
15.03.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;98;7,29
15.03.2022;PKN ORLEN; Leśna 15, Wronki;wielkopolskie;98;7,12
15.03.2022;PKN ORLEN; Pszczyńska 52, Gliwice;śląskie;98;7,19
15.03.2022;PKN ORLEN; Górska 2, Bielsko-Biała;śląskie;98;6,99
15.03.2022;PKN ORLEN; Szosowa 1, Dąbrowa Górnicza;śląskie;98;7,29
15.03.2022;PKN ORLEN; Gdańska 66, Chojnice;pomorskie;ON;7,93
15.03.2022;PKN ORLEN; Warszawska 19, Choszczówka Stojecka;mazowieckie;ON;7,71
15.03.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;ON;7,61
15.03.2022;PKN ORLEN; 1-go Maja 105, Kołbiel;mazowieckie;ON;5,30
15.03.2022;PKN ORLEN; Lutomierska 143, Łódź;łódzkie;ON;7,61
15.03.2022;PKN ORLEN; Gdańska 66, Chojnice;pomorskie;ON+;7,46
15.03.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;ON+;7,81
15.03.2022;PKN ORLEN; 1-go Maja 105, Kołbiel;mazowieckie;ON+;5,80
15.03.2022;PKN ORLEN; Generała Józefa Bema 13, Węgorzewo;warmińsko-mazurskie;ON+;7,61
15.03.2022;PKN ORLEN; Szosowa 1, Dąbrowa Górnicza;śląskie;ON+;7,71
15.03.2022;PKN ORLEN; Bogumińska 254, Chałupki k/Gorzyc;śląskie;LPG;3,81
15.03.2022;PKN ORLEN; Grunwaldzka 293, Bydgoszcz;kujawsko-pomorskie;LPG;3,77
15.03.2022;PKN ORLEN; Łańcucka 46, Przeworsk;podkarpackie;LPG;2,67
15.03.2022;PKN ORLEN; Warszawska 32, Bielsko-Biała;śląskie;LPG;3,77
15.03.2022;PKN ORLEN; Bolesława Krzywoustego 121, Poznań;wielkopolskie;LPG;3,74
15.03.2022;Shell; Wrocławska 79, Jarocin;wielkopolskie;98;6,79
15.03.2022;Shell; Królewska 69, Grodzisk Mazowiecki;mazowieckie;98;6,83
15.03.2022;Shell; Kobierzyńska, Kraków;małopolskie;98;6,83
15.03.2022;Shell; Witosa 20, Kraków;małopolskie;98;7,05
15.03.2022;Shell; Warszawska 68, Legionowo;mazowieckie;100;6,84
15.03.2022;Shell; Witosa 20, Kraków;małopolskie;100;6,79
15.03.2022;Shell; Ostrobramska 75, Warszawa;mazowieckie;100;6,79
15.03.2022;Shell; Gdańska 23, Polkowice;dolnośląskie;100;6,84
15.03.2022;Shell; Aleja Wojska Polskiego 4, Pruszków;mazowieckie;95;6,83
15.03.2022;Shell; Zjednoczenia 106, Zielona Góra;lubuskie;95;6,00
15.03.2022;Shell; Witosa 20, Kraków;małopolskie;95;6,86
15.03.2022;Shell; Beskidzka 101, Tychy;śląskie;95;6,81
15.03.2022;Shell; Wojska Polskiego, Oleśnica;dolnośląskie;ON;7,49
15.03.2022;Shell; Aleja Wojska Polskiego 4, Pruszków;mazowieckie;ON;7,59
15.03.2022;Shell; Aleja Wojska Polskiego 4, Pruszków;mazowieckie;LPG;3,99
15.03.2022;Shell; Stanisława Stojałowskiego 1, Kraków;małopolskie;LPG;3,69
15.03.2022;BP; Człuchowska , Chojnice;pomorskie;95;6,86
15.03.2022;BP; Aleja Solidarności 18, Kielce;świętokrzyskie;95;6,79
15.03.2022;BP; Grochowska 149/151, Warszawa;mazowieckie;95;6,79
15.03.2022;BP; Zana 3/11, Łódź;łódzkie;95;6,83
15.03.2022;BP; Wojska Polskiego 127, Pruszków;mazowieckie;95;6,79
15.03.2022;BP; Wojska Polskiego 127, Pruszków;mazowieckie;95+;6,79
15.03.2022;BP; Człuchowska , Chojnice;pomorskie;98;7,22
15.03.2022;BP; Zana 3/11, Łódź;łódzkie;98;7,19
15.03.2022;BP; Wojska Polskiego 127, Pruszków;mazowieckie;98;7,12
15.03.2022;BP; Człuchowska , Chojnice;pomorskie;ON;7,69
15.03.2022;BP; Warszawska 9, Łomianki;mazowieckie;ON;7,55
15.03.2022;BP; Zana 3/11, Łódź;łódzkie;ON;7,69
15.03.2022;BP; Wojska Polskiego 127, Pruszków;mazowieckie;ON;7,55
15.03.2022;BP; Warszawska 9, Łomianki;mazowieckie;ON+;7,65
15.03.2022;BP; Zana 3/11, Łódź;łódzkie;ON+;7,99
15.03.2022;BP; Wojska Polskiego 127, Pruszków;mazowieckie;ON+;5,86
15.03.2022;BP; Człuchowska , Chojnice;pomorskie;LPG;3,87
15.03.2022;BP; Zana 3/11, Łódź;łódzkie;LPG;3,84
15.03.2022;BP; Wojska Polskiego 127, Pruszków;mazowieckie;LPG;3,89
15.03.2022;Circle K (Statoil); Aleja Włókniarzy 202, Łódź;łódzkie;LPG;3,84
15.03.2022;Circle K (Statoil); Aleja Tysiąclecia 12, Lublin;lubelskie;95;5,78
15.03.2022;Circle K (Statoil); Aleja Włókniarzy 202, Łódź;łódzkie;95;6,84
15.03.2022;Circle K (Statoil); Krakowska 144C, Skarżysko-Kamienna;świętokrzyskie;95;6,99
15.03.2022;Circle K (Statoil); Bohaterów Warszawy 8, Kielce;świętokrzyskie;95;6,75
15.03.2022;Circle K (Statoil); Aleja Włókniarzy 202, Łódź;łódzkie;ON;7,66
15.03.2022;Circle K (Statoil); Aleja Włókniarzy 202, Łódź;łódzkie;98;7,29
15.03.2022;Circle K (Statoil); Aleja Włókniarzy 202, Łódź;łódzkie;ON+;7,91
16.03.2022;PKN ORLEN; DK94 (Bytomska 2), w pobliżu A1, Wieszowa;śląskie;95;6,97
16.03.2022;PKN ORLEN; Erazma Jerzmanowskiego 39, Kraków;małopolskie;95;7,07
16.03.2022;PKN ORLEN; Oleska, Dobrodzień;opolskie;95;6,84
16.03.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;95;6,64
16.03.2022;PKN ORLEN; Żółkiewskiego 12, Radom;mazowieckie;95;6,64
16.03.2022;PKN ORLEN; DW786 (Aleja Jerzego Szajnowicza-Iwanowa 22), Kielce;świętokrzyskie;98;6,97
